cpt_code,cpt_name
MYC12,MYCHART ORAL CHEMO FLOWSHEET
MYC13,MYCHART HOME DIALYSIS FLOWSHEET
MYC14,MYCHART NUTRITION DIARY FLOWSHEET
MYC15,MYCHART HOME MONITORING DEVICE
MYC16,QUESTIONNAIRE OR QUESTIONNAIRE SERIES
MYC17,MYCHART OBGYN GLUCOSE FLOWSHEET ONE HOUR
MYC20,MYCHART OBGYN GLUCOSE FLOWSHEET TWO HOURS
N0001,IR VENOGRAM
N0002,IR ANGIO HEAD/NECK
N0003,IR ANGIO PULM/BRONCH
N0004,IR ANGIO SPINE
N0005,IR ANGIO VISCERAL
N0006,IR ANGIO PELVIC
N0007,IR ANGIO EXTREMITY
N0008,IR MAA
N0009,IR RADIOEMBOLIZATION
N0010,IR INFUSION/LYSIS
N0011,IR THROMBECTOMY
N0012,IR PTA
N0013,IR ATHERECTOMY
N0014,IR STENT PLACEMENT
N0015,IR EMBOLIZATION
N0016,IR IVC FILTER
N0017,IR TJL BIOPSY
N0018,IR ANGIO EXIST CATH EXAM
N0019,IR BTO EXAM
N0020,IR LYMPHANGIOGRAM EXAM
N0021,IR TIPS EXAM
N0022,IR TIPS REVISION EXAM
N0023,IR LIFE EXAM
N0024,IR UNLISTED ABDOMEN EXAM
N0025,"IR UNLISTED LIVER EXAM "
N0026,IR UNLISTED LUNG EXAM
N0027,IR UNLISTED SKIN EXAM
N0028,IR UNLISTED SPINE EXAM
N0029,IR UNLISTED URINARY EXAM
N0030,IR UNLISTED VASC SURG EXAM
N0031,IR NEURO INTERVENTION
N0032,IR FISTULAGRAM WWO INTERV
N0033,IR CHEMO EMBO
N0034,IR AVM EMBO
N0035,IR FOREIGN BODY RETIREVAL
NEU10,EVOKED POTENTIAL TEST
NEU11,DESTRUCTION BY NEUROLYTIC AGENT
NEU12,BIOELECTRIC IMPED ANALYSIS
NEU13,AUTONOMIC NERVOUS SYSTEM STUDIES
NEU14,EEG MONITORING WITH VIDEO (EMU)
NEU15,EEG AWAKE AND DROWSY ROUTINE
NEU16,EEG AMBULATORY
NEU17,EEG IN COMA
NEU18,EEG CEREBRAL DEATH EVAL ONLY
NEU19,EEG ALL NIGHT RECORDING
NEU20,ELECTROCORTICOGRAPHY BRAIN MAPPING W/ ELECTRICAL CORTICAL STIMULATION
NEU21,BLINK REFLEX ELECTRODIAGNOSTIC TEST
NEU22,ERGONOVINE PROVOCATION TEST
NEU23,EEG - AMBULATORY 24 HOUR
NEU24,EEG - AMBULATORY 48 HOUR
NEU25,EEG - AMBULATORY 72 HOUR
NEU26,CAROTID ULTRASOUND NEUROLOGY
NEU27,AMB EPIDURAL STEROID INJECTION
NEU28,SSEP DERMATONES (LOWERS)
NEU29,EEG CONTINUOUS WITH VIDEO
NEU30,NEURODIAGNOSTICS
NEU32,BRAINSTEM AUDITORY EVOKED POTENTIAL (BAER/ABR)
NEU33,SOMATOSENSORY TEST
NEU34,EEG 41-60 MINUTES
NEU35,EEG 61 + MINUTES
NEU36,EEG AWAKE AND ASLEEP ROUTINE
NEU37,EEG 20-40 MINUTES
NEU38,EEG COMA OR SLEEP
NEU39,SOMATOSENSORY TEST
NEU40,TRANSCRANIAL DOPPLER
NEU41,PREOP OR CONTROL
NEU42,SEDATED ELECTROENCEPHALOGRAM
NEU43,EEG 48 HOUR WITHOUT VIDEO
NEU44,EEG 72 HOUR WITHOUT VIDEO
NEU45,EEG 24 HOUR WITHOUT VIDEO
NEU47,EEG 24 HOUR WITH VIDEO
NEU48,EEG 48 HOUR WITH VIDEO
NEU49,EEG 72 HOUR WITH VIDEO
NEU50,EMG/NCV
NEU51,REPETITIVE NERVE STIMULATION
NEU52,AUTONOMIC NERVOUS SYSTEM STUDIES
NEU53,CHEMODENERVATION
NEU54,EEG MONITORING WITH VIDEO (EMU)
NEU55,INTRAOPERATIVE MONITORING (IOM)
NEU5A,QSART
NM100,NUCLEAR MEDICINE
NT100,PEDS NUTRITION CLINIC
NUR10,AMBULATE IN ROOM
NUR11,AMBULATE PATIENT
NUR12,AMBULATE WITH ASST DEVICE
NUR13,AMBULATE WITH OXYGEN
NUR14,AMBULATE WITH ROOM AIR
NUR15,ANKLE BRACHIAL INDEX
NUR16,ASPIRATE FEEDING TUBE
NUR17,ASSESS
NUR18,AUDIO STIMULATION
NUR19,AUTO TRANSFUSION
NUR20,BECK DEPRESSION INVENTORY
NUR21,BATHE PATIENT
NUR22,BATHROOM
NUR23,BED ALARM OFF
NUR24,BED ALARM ON
NUR25,BEDREST WITH BATHROOM PRIVILEGES
NUR26,BEGIN INPATIENT REHAB ACTIVITY
NUR27,BLOOD DRAW CENTRAL LINE
NUR28,BREAST PUMP TO BED
NUR29,BRONCHOSPASM EVAL POST EXPOSURE
NUR30,CANDIDA SKIN TEST
NUR31,CAR SEAT TEST
NUR32,MEASURE CARDIAC OUTPUT
NUR33,CENTRAL LINE INSERTION
NUR34,CHANGE TRACHEOSTOMY
NUR35,CHEST TUBE SETUP
NUR36,CLAMP FEEDING TUBE
NUR37,CHECK CLONUS
NUR38,CLOSE OBSERVATION
NUR39,COLLECT BLOOD THROUGH VENOUS ACCESS DEVICE
NUR40,COMMODE AT BEDSIDE
NUR41,CPM TO BEDSIDE
NUR42,CRIB RAILS HALF
NUR43,CUP FEEDING
NUR44,DANGLE AT BEDSIDE
NUR45,DEBRIDE NAIL
NUR46,DEFLATE TRACHEOSTOMY CUFF
NUR47,DILATE
NUR48,DISCONTINUE SWAN GANZ KEEP INTRODUCER
NUR50,EAR EXAM
NUR51,ELEVATE HOB
NUR52,ELEVATE EXTREMITY
NUR53,EPIDURAL REMOVAL
NUR54,ET TUBE SUCTION
NUR55,EYE EXAM
NUR56,FAMILY ASSESSMENT
NUR57,FAMILY CONFERENCE
NUR58,ASSIST WITH FEEDING PATIENT
NUR59,FILL PRESCRIPTIONS
NUR60,FINGER FEEDING
NUR61,FOREIGN REMOVAL EYE BURR DRILL
NUR62,FOREIGN REMOVAL EYE FLUORSCEIN STRIP
NUR63,FOREIGN REMOVAL EYE SPUD
NUR64,FOREIGN REMOVAL EYE WITH SLIT LAMP
NUR65,FOREIGN REMOVAL EYE WITHOUT SLIT LAMP
NUR66,NEWBORN HEARING TEST
NUR67,HEAD OF BED NO GREATER THAN 30 DEGREES
NUR68,HEAD OF BED 30 DEGREES OR LESS
NUR69,HEAD OF BED 45 DEGREES OR LESS
NUR70,HEAD OF BED 60 DEGREES OR LESS
NUR71,HEAD OF BED FLAT
NUR72,ICU CARDIAC SURGERY ACTIVITY PROTOCOL
NUR73,IMPLANTABLE DEFIBRILLATOR ON
NUR74,IMPLANTABLE DEFIBRILLATOR OFF
NUR75,INSERT BLAKEMORE TUBE
NUR76,INSERT RECTAL TUBE
NUR77,LIE FLAT 6 HRS POST PROCEDURE
NUR78,LIVER BIOPSY TRAY TO BEDSIDE
NUR79,LOG ROLL
NUR80,LOW STIMULATION PROTOCOL
NUR81,LUMBAR PUNCTURE TRAY TO BEDSIDE
NUR82,MANTOUX TESTING
NUR83,MILK CHEST TUBE
NUR84,MUST BE UP FOR MEALS
NUR85,NASAL EXAM
NUR86,NURSING SWALLOW ASSESSMENT
NUR87,OFF UNIT PRIVILEGES
NUR88,PACEMAKER TO BEDSIDE
NUR89,PARACENTESIS TRAY TO BEDSIDE
NUR90,PASSIVE RANGE OF MOTION
NUR91,PATIENT MONITORING CLOSE Q 15 MINUTES
NUR92,PATIENT MONITORING INTENSIVE Q 15 MINUTES
NUR93,PATIENT MONITORING STANDARD Q 30 MINUTES
NUR94,PATIENT MONITORING CONTINUOUS 1 STAFF:1 PATIENT
NUR95,PATIENT MONITORING CONTINUOUS 1 STAFF:2 PATIENTS
NUR96,PERICARDIOCENTESIS-ORDER TRAY&STERILE GLOVES
NUR97,PLACE CALL LIGHT WITHIN PATIENT'S REACH
NUR98,PLEURAL TAP- ORDER TRAY & STERILE GLOVES
NUR99,POSITIONING DEVICE TO BEDSIDE
OBO10,FETAL UMBILICAL CORD OCCLUSION
OBO12,BIOPHYSICAL PROFILE
OBO13,AMNIOCENTESIS THERAPEUTIC
OBO14,FETAL CONTRACTION STRESS TEST
OBO15,FETAL NONSTRESS TEST
OBO16,AMNIOTIC FLUID INDEX
OBO17,AMNIOTIC FLUID INDEX WITH NST
OBO18,CHORION VILLUS SAMPLING
OBO19,CHROMOSOME ANALYSIS
OBO20,"SCREEN, FIRST TRIMESTER, SERUM"
OBO21,INTRAUTERINE PRESSURE CATHETER
OBO22,OB HOSPITAL OUTPATIENT PROCEDURE
OBO23,INDUCTION OF LABOR
OBO24,INDUCTION OF LABOR WITH CARVEDILOL
OBO25,LABOR INDUCTION
OBO26,VERSION
OBO27,DISCONTINUE ALL LABOR AND DELIVERY ORDERS
OBO28,DISCONTINUE ALL RECOVERY (OB) ORDERS
OPH10,DYE LASER
OPH11,FOCAL COAGULATION
OPH12,KERATOPLASTY
OPH13,VISUAL ENHANCEMENT
OPH14,YAG CAPSULOTOMY
OPH15,YAG IRIDOTOMY
OPH16,YAG IRIDECTOMY
OPH17,ARGON IRIDOTOMY
OPH18,ARGON IRIDECTOMY
OPH19,ARGON TRABECULOPLASTY
OPH20,PAN RETINAL PHOTOCOAGULATION
OPH21,AXIAL EYE LENGTH - BOTH EYES
OPH22,CONFOCAL MICROSCOPY - BOTH EYES
OPH23,ENDOTHELIAL PHOTO AND CELL COUNT - BOTH EYES
OPH25,GONIO PHOTOGRAPHY - BOTH EYES
OPH26,"OCT, ANTERIOR SEGMENT - BOTH EYES"
OPH29,COLOR FUNDUS PHOTOGRAPHY - BOTH EYES
OPH30,MONOCHROMATIC FUNDUS PHOTOGRAPHY - BOTH EYES
OPH31,FLUORESCEIN ANGIOGRAPHY - BOTH EYES
OPH32,IOL BIOMETRY - BOTH EYES
OPH33,HUMPHREY VISUAL FIELD - BOTH EYES
OPH34,GOLDMANN PERIMETRY - BOTH EYES
OPH35,ELECTRORETINOGRAPHY (ERG) - BOTH EYES
OPH36,SEDATED ELECTRORETINOGRAPHY (ERG) - BOTH EYES
OPH37,MULTIFOCAL ELECTRORETINOGRAPHY (ERG) - BOTH EYES
OPH38,HEIDELBERG RETINA TOMOGRAPHY (HRT) - BOTH EYES
OPH39,EXTERNAL PHOTOGRAPHY - BOTH EYES
OPH40,NON-MYDRIATIC COLOR PHOTOGRAPHY - BOTH EYES
OPH41,SLIT LAMP PHOTOGRAPHY - BOTH EYES
OPH42,"OCT, ANTERIOR SEGMENT - OD - RIGHT EYE"
OPH43,ARGON IRIDECTOMY - OD - RIGHT EYE
OPH44,ARGON IRIDOTOMY - OD - RIGHT EYE
OPH45,ARGON TRABECULOPLASTY - OD - RIGHT EYE
OPH46,AXIAL EYE LENGTH  - OD - RIGHT EYE
OPH47,COLOR FUNDUS PHOTOGRAPHY - OD - RIGHT EYE
OPH48,CONFOCAL MICROSCOPY - OD - RIGHT EYE
OPH49,CORNEAL SCRAPING - OD - RIGHT EYE
OPH50,"DESTROY CHOROID LESION, PHOTOCOAG - OD - RIGHT EYE"
OPH51,ADDITIONAL IMAGING BOTH EYES
OPH52,ADDITIONAL IMAGING RIGHT EYE
OPH60,DESTROY MACULAR DRUSEN - OD - RIGHT EYE
OPH62,ELECTRORETINOGRAPHY (ERG) - OD - RIGHT EYE
OPH63,ENDOTHELIAL PHOTO AND CELL COUNT - OD - RIGHT EYE
OPH64,EXTERNAL PHOTOGRAPHY - OD - RIGHT EYE
OPH68,FLUORESCEIN ANGIOGRAPHY - OD - RIGHT EYE
OPH70,GOLDMANN PERIMETRY - OD - RIGHT EYE
OPH71,GONIO PHOTOGRAPHY - OD - RIGHT EYE
OPH72,HEIDELBERG RETINA TOMOGRAPHY (HRT) - OD - RIGHT EYE
OPH73,HUMPHREY VISUAL FIELD - OD - RIGHT EYE
OPH74,IOL BIOMETRY - RIGHT EYE
OPH75,"KERATOPLASTY, LAMELLAR - OD - RIGHT EYE"
OPH76,MONOCHROMATIC FUNDUS PHOTOGRAPHY - OD - RIGHT EYE
OPH77,MULTIFOCAL ELECTRORETINOGRAPHY (ERG) - OD - RIGHT EYE
OPH78,NON-MYDRIATIC COLOR PHOTOGRAPHY - OD - RIGHT EYE
OPH79,PAN RETINAL PHOTOCOAGULATION - OD - RIGHT EYE
OPH81,"REPAIR RETINAL DETACH, PHOTOCOAG - OD - RIGHT EYE"
OPH82,SEDATED ELECTRORETINOGRAPHY (ERG) - OD - RIGHT EYE
OPH83,SLIT LAMP PHOTOGRAPHY - OD - RIGHT EYE
OPH84,YAG CAPSULOTOMY - OD - RIGHT EYE
OPH85,YAG IRIDECTOMY - OD - RIGHT EYE
OPH86,YAG IRIDOTOMY - OD - RIGHT EYE
OPH88,"OCT, ANTERIOR SEGMENT - LEFT EYE"
OPH89,ARGON IRIDECTOMY - LEFT EYE
OPH90,ARGON IRIDOTOMY - LEFT EYE
OPH91,ARGON TRABECULOPLASTY - LEFT EYE
OPH92,AXIAL EYE LENGTH  - OS - LEFT EYE
OPH93,COLOR FUNDUS PHOTOGRAPHY - LEFT EYE
OPH94,CONFOCAL MICROSCOPY - LEFT EYE
OPH95,CORNEAL SCRAPING - LEFT EYE
OPH96,"DESTROY CHOROID LESION, PHOTOCOAG - LEFT EYE"
OPH97,DESTROY MACULAR DRUSEN - LEFT EYE
OPH99,ELECTRORETINOGRAPHY (ERG) - LEFT EYE
OT200,OT TREATMENT PLAN OF CARE
P2028,CEPHALIN FLOCULATION TEST
P2029,CONGO RED BLOOD TEST
P2031,HAIR ANALYSIS
P2033,BLOOD THYMOL TURBIDITY
P2038,BLOOD MUCOPROTEIN
P3000,"HB - PAP TEST, CONVENTIONAL SCREEN"
P3001,PR SCREENING PAP SMEAR BY PHYS
P7001,CULTURE BACTERIAL URINE
P9010,"HB - WHOLE BLOOD, AUTOLOGOUS EACH UNIT"
P9011,BLOOD SPLIT UNIT
P9012,CRYOPRECIPITATE EACH UNIT
P9013,DELETED 2004
P9014,CODE DELETED 1999
P9015,CODE DELETED 1999
P9016,"HB RED BLOOD CELLS, LEUKOREDUCED AUTOLOGOUS EACH UNIT"
P9017,"H- PLASMA, THAWED"
P9018,DELETED 2004
P9019,"HB - PLATELETS, EACH UNIT"
P9020,PLAELET RICH PLASMA UNIT
P9021,"HB RED BLOOD CELLS, AUTOLOGOUS EACH UNIT"
P9022,"H- RBC, WASHED, EACH UNIT"
P9023,"FROZEN PLASMA, POOLED, SD"
P9031,"HB - PLATELETS, LEUKOREDUCED EACH UNIT"
P9032,"HB - PLATELETS, IRRADIATED EACH UNIT"
P9033,"HB - PLATELETS, LEUKOREDUCED IRRADIATED EACH UNIT"
P9034,H- PLATELET PHERESIS EACH
P9035,"H- PLATELETS PHERESIS, LEUKOCYTES REDUCED; EACH UNIT"
P9036,H- PLATELETS PHERESIS IRRADIATED; EACH UNIT
P9037,"HB PLATELETS, APHERESIS LEUKOREDUCED IRRADIATED WASHED DIRECTED EACH UNT"
P9038,"H- RED BLOOD CELLS, IRRADIATED; EACH UNIT"
P9039,"HB - RED BLOOD CELLS, DEGLYCEROLIZED EACH UNIT"
P9040,"HB RED BLOOD CELLS, LEUKOREDUCED IRRADIATED DIRECTED"
P9041,"ALBUMIN (HUMAN),5%, 50ML"
P9042,DELETED 2005
P9043,"PLASMA PROTEIN FRACT,5%,50ML"
P9044,CRYOPRECIPITATEREDUCEDPLASMA
P9045,"ALBUMIN (HUMAN), 5%, 250 ML"
P9046,"ALBUMIN (HUMAN), 25%, 20 ML"
P9047,"ALBUMIN (HUMAN), 25%, 50ML"
P9048,"PLASMAPROTEIN FRACT,5%,250ML"
P9050,"GRANULOCYTES, PHERESIS UNIT"
P9051,"BLOOD, L/R, CMV-NEG"
P9052,"HB PLATELETS, APHERESIS LEUKOREDUCED HLA MATCHED"
P9053,"HB PLATELETS, APHERESIS LEUKOREDUCED IRRADIATED CMV NEG"
P9054,"BLOOD, L/R, FROZ/DEGLY/WASH"
P9055,"PLT, APH/PHER, L/R, CMV-NEG"
P9056,"BLOOD, L/R, IRRADIATED"
P9057,"HB - RED BLOOD CELLS, LEUKOREDUCED IRRADIATED FROZEN DEGLYCEROLIZED WASHED EACH UNIT"
P9058,"HB - RED BLOOD CELLS, LEUKOREDUCED, IRADIATED, CMV NEGATIVE"
P9059,"H- FRESH FROZEN PLASMA, BETWEEN 8-24 HOURS OF COLLECTION; EACH UNIT"
P9060,FR FRZ PLASMA DONOR RETESTED
P9070,"HB PLASMA, POOLED, PATHOGEN REDUCED EACH UNIT"
P9071,"HB PLASMA, PATHOGEN REDUCED EACH UNIT"
P9072,"HB PLATELETS, APHERESIS LR, WASHED EACH UNT, W/BACTERIAL TEST"
P9073,"HB - PLATELETS, APHERESIS LR EACH UNIT PATHOGEN REDUCED"
P9099,PR BLOOD COMPONENT/PRODUCT NOC
P9100,HB -  PATHOGEN(S) TEST FOR PLATELETS
P9603,ONE-WAY ALLOW PRORATED MILES
P9604,ONE-WAY ALLOW PRORATED TRIP
P9610,CODE DELETED 1999
P9612,CATHETERIZE FOR URINE SPEC
P9615,PR URINE SPECIMEN COLLECT MULT
PFT10,INDIRECT CALORIMETRY
PFT11,PLETHYSMOGRAPHY
PFT12,PULMONARY COMPLIANCE STUDY
PFT13,PULMONARY FUNCTION TEST
PFT15,"PULSE OXIMETRY, SPOT"
PFT16,EXERCISE OXIMETRY
PFT17,SPIROMETRY BEFORE / AFTER EXERCISE
PFT18,SPIROMETRY WITH BRONCHODILATOR
PFT19,SPIROMETRY WITHOUT BRONCHODILATOR
PFT22,"STRESS TEST, PULMONARY"
PFT24,PULM THORACENTESIS W/ IMAGING
PFT25,VITAL CAPACITY/NIF TEST
PFT26,PULMONARY FUNCTION TEST - BEDSIDE
PFT27,PULMONARY FUNCTION TEST - WITH ABG
PFT28,FEV1/FVC
PFT29,PULMONARY FUNCTION BASIC
PFT30,PULMONARY FUNCTION SPIROMETRY WITH BRONCHODILATOR
PFT31,PULMONARY FUNCTION COMPLETE/FULL PFT
PFT32,PULMONARY FUNCTION COMPLETE WITH BRONCHODILATOR
PFT33,OXYGEN TITRATION
PFT34,PULMONARY STRESS SIMPLE
PFT35,PULMONARY STRESS COMPLEX
PFT50,ARTERIAL PUNCTURE FOR CALCULATION OF THE ESTIMATED SHUNT
PFT51,MUSCLE FORCE TESTING MIP/MEP WITH SPIROMETRY
PFT52,REVIEW PATIENT SPIROMETRY
PFT53,SIX MINUTE WALK
PFT54,FLOW VOLUME LOOP
PFT55,DIAGNOSTIC LARYNGOSCOPY FLEXIBLE
PFT56,INSERT PLEURAL CATH
PFT57,HIGH ALTITUDE SIMULATION TEST
PFT58,PULMONARY FUNCTION - PULMONARY ARTERIAL PUNCTURE BLOOD GAS
PFT59,PFT MANUAL RESULT ENTRY
POC10,ACCU CHECK
POC11,POCT WHOLE BLOOD GLUCOSE
POC12,POCT CANDIDA SKIN TEST
POC13,OCCULT BLOOD STOOL-DIGITAL RECTAL EXAM
POC14,POCT RAPID STREP
POC15,PROTIME INR-FINGERSTICK
POC16,POCT BEDSIDE ULTRASOUND
POC17,POCT RACK URINE
POC18,POCT COCCIDIOIDOMYCOSIS SKIN TEST
POC19,POCT HISTOPLASMOSIS SKIN TEST
POC20,POCT ADENOVIRUS
POC21,POCT LYT-CA-GLU-BUN-CR-HB-HCT
POC22,POCT LYTES + HCT
POC23,"POCT BILIRUBIN, TRANSCUTANEOUS (TCBILI)"
POC24,POCT TROPONIN
POC25,POCT AEROBIC/ANAEROBIC ORGANISMS - VAGINAL
POC26,POCT ALANINE AMINOTRANSFERASE (ALT) (SGPT)
POC27,POCT ALBUMIN
POC28,"ALBUMIN, URINARY"
POC29,"POCT ALCOHOL, SALIVA"
POC30,POCT ALKALINE PHOSPHATASE (ALP)
POC31,POCT AMINES
POC32,POCT AMPHETAMINES
POC33,POCT AMYLASE
POC34,POCT AST
POC35,POCT B-TYPE NATRIURETIC PEPTIDE (BNP)
POC36,POCT BARBITURATES
POC37,POCT BENZODIAZEPINES
POC38,POCT BLADDER TUMOR ASSOCIATED ANTIGEN
POC39,POCT LEAD
POC40,"POCT CALCIUM, TOTAL"
POC41,POCT CANNABINOIDS (THC)
POC42,"POCT CATALASE, URINE"
POC43,POCT CBC
POC44,POCT CHOLESTEROL
POC45,POCT COCAINE METABOLITES
POC46,"POCT COLLAGEN TYPE I CROSSLINK, N-TELOPEPTIDES (NTX)"
POC47,POCT URINE CREATININE RANDOM
POC48,"POCT ERYTHROCYTE SEDIMENTATION RATE, NON-AUTOMATED"
POC49,POCT ESTRONE-3 GLUCURONIDE
POC50,"POCT FERN TEST, SALIVA"
POC51,POCT FOLLICLE STIMULATING HORMONE (FSH)
POC52,POCT FRUCTOSAMINE
POC53,POCT GAMMA GLUTAMYL TRANSFERASE (GGT)
POC54,POCT GASTRIC OCCULT BLOOD
POC55,POCT GASTRIC PH
POC56,"POCT GLYCATED HEMOGLOBIN, TOTAL"
POC57,POCT HDL CHOLESTEROL
POC58,POCT H. PYLORI
POC59,POCT H. PYLORI ANTIBODIES
POC60,POCT HEMATOCRIT
POC61,"POCT HEMOGLOBIN BY COPPER SULFATE, NON-AUTOMATED"
POC62,POCT HIV-1 AND HIV-2 ANTIBODIES
POC63,POCT HIV-1 ANTIBODY
POC64,POCT RAPID MONO
POC65,POCT INFLUENZA A
POC66,RAPID FLU A
POC67,POCT INFLUENZA B
POC68,"POCT KETONE, BLOOD"
POC69,"POCT KETONE, URINE"
POC70,POCT LACTIC ACID (LACTATE)
POC71,POCT LDL CHOLESTEROL
POC72,POCT LITHIUM
POC73,POCT LUTEINIZING HORMONE (LH)
POC74,POCT LYME DISEASE ANTIBODIES (BORRELIA BURGDORFERI)
POC75,POCT METHADONE
POC76,POCT METHAMPHETAMINE/AMPHETAMINE
POC77,POCT METHAMPHETAMINES
POC78,POCT METHYLENEDIOXYMETHAMPHETAMINE (MDMA)
POC79,POCT URINE MICROALBUMIN
POC80,POCT MORPHINE
POC81,POCT NICOTINE AND/OR METABOLITES
POC82,POCT OPIATES
POC83,POCT OVULATION TEST (LH) BY VISUAL COLOR COMPARISON
POC84,POCT OXYCODONE
POC85,POCT PH
POC86,POCT PHENCYCLIDINE (PCP)
POC87,POCT PLATELET AGGREGATION
POC88,POCT PROPOXYPHENE
POC89,"POCT PROTEIN, TOTAL"
POC90,RSV ANTIGEN
POC91,POCT SEMEN
POC92,POCT SPUN MICROHEMATOCRIT
POC93,POCT THYROID STIMULATING HORMONE (TSH)
POC94,POCT RAPID TRICHOMONAS
POC95,POCT TRICYCLIC ANTIDEPRESSANTS
POC96,POCT TRIGLYCERIDE
POC97,POCT UREA (BUN)
POC98,POCT URIC ACID
POC99,POCT URINE HCG BY VISUAL COLOR COMPARISON TESTS
POCT1,POCT DIRECT PROBE
POCT2,POCT DIRECT PROBE GARDNERELLA
POCT3,POCT DIRECT PROBE TRICHOMONAS
POCT4,POCT FUNGAL KOH PREP
POCT5,POCT GLUCOMETER
POCT6,POCT HEMOCCULT SINGLE
POCT7,POCT HEMOCCULT TRIPLE
POCT8,POCT INFLUENZA
POCT9,POCT MONOSPOT
PRE10,SKIN CARE PRECAUTIONS
PRE11,"HIP PRECAUTIONS, NSG TO POST ANTERIOR / POSTERIOR AT BEDSIDE"
PRE12,NEUTROPENIC PRECAUTIONS
PRE13,THROMBOCYTOPENIC PRECAUTIONS
PRE14,TPA PRECAUTIONS
PRE15,CHEMOTHERAPY PRECAUTIONS
PRE16,ELOPEMENT PRECAUTIONS (PSYCH)
PRE17,ALCOHOL WITHDRAWAL PRECAUTIONS
PRE18,SUICIDE / HOMICIDE PRECAUTIONS
PRE22,DELIRIUM PRECAUTIONS
PRO10,BIOPSY CONJUNCTIVA
PRO11,BIOPSY ENDOMETRIAL
PRO12,BIOPSY EPIDIDYMIS
PRO13,BIOPSY EXTERNAL EAR
PRO14,BIOPSY EYE MUSCLE
PRO15,BIOPSY EYELID
PRO16,BIOPSY FOREARM
PRO17,BIOPSY HYPOPHARYNX
PRO18,BIOPSY INTRANASAL
PRO19,BIOPSY LIP
PRO20,BIOPSY MOUTH LESION
PRO21,BIOPSY NASOPHARYNX
PRO22,BIOPSY CORNEA
PRO23,BIOPSY OROPHARYNX
PRO24,BIOPSY OVARY
PRO25,BIOPSY PALATE
PRO26,BIOPSY PANCREAS
PRO27,BIOPSY PENIS
PRO28,BIOPSY PROSTATE
PRO29,BIOPSY RECTAL
PRO30,BIOPSY SALIVARY GLAND
PRO31,BIOPSY SHOULDER
PRO32,BIOPSY SOFT TISSUE OF THE BACK
PRO33,BIOPSY STOMACH
PRO34,BIOPSY TEAR GLAND
PRO35,BIOPSY TEAR SAC
PRO36,BIOPSY TESTIS
PRO37,BIOPSY THIGH
PRO38,BIOPSY THYROID
PRO39,BIOPSY TONGUE
PRO40,BIOPSY URETHRA
PRO41,BIOPSY VAGINAL
PRO42,BIOPSY VULVA
PRO43,BRONCHOSCOPY
PRO44,BRONCHOSCOPY DIAGNOSTIC
PRO45,BRONCHOSCOPY FLEXIBLE
PRO46,CIRCUMCISION BABY
PRO47,COLPOSCOPY
PRO48,DILATION AND CURETTAGE
PRO49,HYSTEROSCOPY DIAGNOSTIC
PRO50,LAPAROSCOPY ABDOMEN DIAGNOSTIC
PRO51,PHLEBOTOMY THERAPEUTIC
PRO52,PHOTOPHORESIS
PRO53,REMOVE DRUG IMPLANT DEVICE
PRO54,REMOVE AND INSERT DRUG IMPLANT
PRO55,CAST APPLICATION
PRO56,DEBRIDEMENT
PRO57,FORENSIC SEXUAL ASSAULT EXAM
PRO58,INJECTION THERAPUTIC
PRO59,IRRIGATION AND DEBRIDEMENT
PRO60,THERAPEUTIC INJECTION CARPAL TUNNEL
PRO61,THROMBECTOMY
PRO62,TRABECULOPLASTY
PRO63,WOUND REPAIR SIMPLE**
PRO64,INCISE AND DRAIN ABCESS
PRO65,INCISE AND DRAIN PILONIDAL
PRO66,INCISE AND DRAIN FINGER ABCESS
PRO67,"REPAIR OF SCALP, NECK- INTERMEDIATE"
PRO68,"REPAIR OF HANDS, FEET, GENITALIA- COMPLEX"
PRO69,"LACERATION REPAIR OF FACE, NOSE, LIPS"
PRO70,CRYOTHERAPY SKIN LESION
PRO71,DRAIN PARONYCHIA
PRO72,INCISE HEMORRHOID
PRO73,ENDOMETRIAL BIOPSY
PRO74,JOINT ASPIRATION FINGER
PRO76,JOINT ASPIRATION WRIST
PRO77,JOINT ASPIRATION ELBOW
PRO78,JOINT ASPIRATION ANKLE
PRO79,JOINT ASPIRATION SHOULDER
PRO80,JOINT ASPIRATION HIP
PRO81,JOINT ASPIRATION KNEE
PRO82,EXCISION INGROWN TOENAIL
PRO90,LUMBAR EPIDURAL
PRO91,"LUMBAR PUNCTURE, DIAGNOSTIC"
PRO92,"LUMBAR PUNCTURE, THERAPEUTIC"
PRO93,REPROGRAMMING SHUNT
PRO94,TRIGGER POINT INJECTIONS
PSUP1,CATH 2-LUMEN CENTRAL VENOUS
PSUP2,EPIDURAL SPIKE SET COMBO
PSUP3,IV SITE PROTECTOR SM
PSUP4,FECAL KIT FLEXI-SEAL
PSUP5,FECAL BAG FLEXI-SEAL
PSUP6,HEARTSTART ADULT PLUS PAD
PSUP7,HEARTSTART PEDS PLUS PAD
PSUP8,SYRINGE ADMIN SET
PSUP9,QCARE PETTIT SUCTION SYSTEM
PT100,PT (PET SCANS)
PT200,PT TREATMENT PLAN OF CARE
PT300,PT EVAL/TREAT NEONATAL CLINIC
PT301,PT EVAL/TREAT ORTHO CLINIC
PT302,PT EVAL/TREAT VENT CLINIC
PT303,PT EVAL/TREAT BARIATRIC CLINIC
PTL10,RESPIRATORY EVAL AND TREAT
PTL11,ADULT NAUSEA PROTOCOL
